episode,timestep,reward,steps,visibility_pct,survived,mean_action_mag,mean_action_jerk,r_alive_sum,r_track_sum,r_invis_sum,r_jerk_sum,phase,alpha,target_speed,jitter_xy,term_reason
1767,141908,10.75,70,0.0,0,0.5066,0.3184,35.0,0.0,-3.5,-20.755,C,1.0,0.0637,0.3,
1768,142008,5.0,100,0.0,0,0.4796,0.2644,50.0,0.0,-5.0,-20.001,C,1.0,0.1678,0.3,lost_target
1769,142088,18.26,80,0.0,0,0.4584,0.2906,40.0,0.0,-4.0,-17.743,C,1.0,0.0593,0.3,
1770,142173,17.02,85,0.0,0,0.4214,0.2974,42.5,0.0,-4.25,-21.226,C,1.0,0.0827,0.3,
1771,142206,8.09,33,0.0,0,0.6291,0.2517,16.5,0.0,-1.65,-6.76,C,1.0,0.0651,0.3,
1772,142267,15.59,61,0.0,0,0.5124,0.2586,30.5,0.0,-3.05,-11.864,C,1.0,0.0762,0.3,
1773,142307,9.61,40,0.0,0,0.5618,0.2645,20.0,0.0,-2.0,-8.39,C,1.0,0.0532,0.3,
1774,142362,14.12,55,0.0,0,0.4772,0.2722,27.5,0.0,-2.75,-10.633,C,1.0,0.0759,0.3,
1775,142419,11.88,57,0.0,0,0.5186,0.2844,28.5,0.0,-2.85,-13.775,C,1.0,0.1308,0.3,
1776,142477,14.55,58,0.0,0,0.4983,0.2736,29.0,0.0,-2.9,-11.551,C,1.0,0.0661,0.3,
1777,142532,9.25,55,0.0,0,0.6094,0.307,27.5,0.0,-2.75,-15.502,C,1.0,0.0897,0.3,
1778,142595,17.17,63,0.0,0,0.4213,0.2608,31.5,0.0,-3.15,-11.183,C,1.0,0.0704,0.3,
1779,142661,12.12,66,0.0,0,0.6356,0.2982,33.0,0.0,-3.3,-17.58,C,1.0,0.0919,0.3,
1780,142712,8.6,51,0.0,0,0.4791,0.3004,25.5,0.0,-2.55,-14.351,C,1.0,0.1215,0.3,
1781,142765,13.92,53,0.0,0,0.4477,0.2637,26.5,0.0,-2.65,-9.926,C,1.0,0.1213,0.3,
1782,142820,9.5,55,0.0,0,0.6065,0.3118,27.5,0.0,-2.75,-15.251,C,1.0,0.088,0.3,
1783,142914,21.42,94,0.0,0,0.4978,0.2664,47.0,0.0,-4.7,-20.876,C,1.0,0.1201,0.3,
1784,142987,21.91,73,0.0,0,0.3858,0.2357,36.5,0.0,-3.65,-10.935,C,1.0,0.0885,0.3,
1785,143069,17.86,82,0.0,0,0.5596,0.283,41.0,0.0,-4.1,-19.039,C,1.0,0.0878,0.3,
1786,143120,11.47,51,0.0,0,0.6359,0.2628,25.5,0.0,-2.55,-11.482,C,1.0,0.1317,0.3,
1787,143161,10.48,41,0.0,0,0.635,0.2295,20.5,0.0,-2.05,-7.968,C,1.0,0.0774,0.3,
1788,143215,13.11,54,0.0,0,0.578,0.2629,27.0,0.0,-2.7,-11.188,C,1.0,0.0797,0.3,
1789,143283,19.0,68,0.0,0,0.3663,0.2542,34.0,0.0,-3.4,-11.6,C,1.0,0.1756,0.3,
1790,143316,9.95,33,0.0,0,0.6569,0.2143,16.5,0.0,-1.65,-4.899,C,1.0,0.1357,0.3,
1791,143398,22.27,82,0.0,0,0.365,0.2551,41.0,0.0,-4.1,-14.63,C,1.0,0.122,0.3,
1792,143448,12.37,50,0.0,0,0.5364,0.2644,25.0,0.0,-2.5,-10.132,C,1.0,0.0553,0.3,
1793,143511,12.8,63,0.0,0,0.5147,0.3,31.5,0.0,-3.15,-15.548,C,1.0,0.0707,0.3,
1794,143575,13.82,64,0.0,0,0.5021,0.2894,32.0,0.0,-3.2,-14.981,C,1.0,0.0592,0.3,
1795,143624,8.41,49,0.0,0,0.5852,0.2941,24.5,0.0,-2.45,-13.644,C,1.0,0.0641,0.3,
1796,143679,14.11,55,0.0,0,0.445,0.2632,27.5,0.0,-2.75,-10.636,C,1.0,0.1913,0.3,
1797,143731,13.88,52,0.0,0,0.6196,0.2608,26.0,0.0,-2.6,-9.519,C,1.0,0.1721,0.3,
1798,143753,6.6,22,0.0,0,0.757,0.198,11.0,0.0,-1.1,-3.305,C,1.0,0.0799,0.3,
1799,143820,12.61,67,0.0,0,0.6294,0.2893,33.5,0.0,-3.35,-17.537,C,1.0,0.0611,0.3,
1800,143919,22.95,99,0.0,0,0.4948,0.2756,49.5,0.0,-4.95,-21.597,C,1.0,0.1031,0.3,
1801,143988,12.48,69,0.0,0,0.6781,0.2826,34.5,0.0,-3.45,-18.566,C,1.0,0.1584,0.3,
1802,144040,14.68,52,0.0,0,0.5441,0.2376,26.0,0.0,-2.6,-8.721,C,1.0,0.1107,0.3,
1803,144098,11.01,58,0.0,0,0.6027,0.2833,29.0,0.0,-2.9,-15.088,C,1.0,0.1883,0.3,
1804,144161,18.12,63,0.0,0,0.4817,0.24,31.5,0.0,-3.15,-10.225,C,1.0,0.0733,0.3,
1805,144227,16.22,66,0.0,0,0.4099,0.279,33.0,0.0,-3.3,-13.482,C,1.0,0.0916,0.3,
1806,144319,23.84,92,0.0,0,0.3608,0.2609,46.0,0.0,-4.6,-17.56,C,1.0,0.1359,0.3,
1807,144364,10.0,45,0.0,0,0.5848,0.2667,22.5,0.0,-2.25,-10.248,C,1.0,0.0595,0.3,
1808,144464,8.54,100,0.0,0,0.3494,0.244,50.0,0.0,-5.0,-16.46,C,1.0,0.2,0.3,lost_target
1809,144521,16.14,57,0.0,0,0.4129,0.2343,28.5,0.0,-2.85,-9.511,C,1.0,0.0845,0.3,
1810,144550,7.5,29,0.0,0,0.6271,0.2381,14.5,0.0,-1.45,-5.554,C,1.0,0.0696,0.3,
1811,144638,18.82,88,0.0,0,0.4441,0.29,44.0,0.0,-4.4,-20.777,C,1.0,0.1749,0.3,
1812,144738,7.67,100,0.0,0,0.2829,0.2613,50.0,0.0,-5.0,-17.328,C,1.0,0.1366,0.3,lost_target
1813,144816,22.4,78,0.0,0,0.3798,0.2457,39.0,0.0,-3.9,-12.696,C,1.0,0.1478,0.3,
1814,144882,13.82,66,0.0,0,0.3915,0.2923,33.0,0.0,-3.3,-15.88,C,1.0,0.0573,0.3,
1815,144972,25.62,90,0.0,0,0.3618,0.2445,45.0,0.0,-4.5,-14.879,C,1.0,0.1634,0.3,
1816,145005,8.23,33,0.0,0,0.626,0.2365,16.5,0.0,-1.65,-6.62,C,1.0,0.151,0.3,
1817,145054,10.11,49,0.0,0,0.5355,0.2903,24.5,0.0,-2.45,-11.936,C,1.0,0.0612,0.3,
1818,145106,11.19,52,0.0,0,0.5283,0.2827,26.0,0.0,-2.6,-12.209,C,1.0,0.0569,0.3,
1819,145168,15.3,62,0.0,0,0.4761,0.2678,31.0,0.0,-3.1,-12.601,C,1.0,0.092,0.3,
1820,145245,22.81,77,0.0,0,0.3439,0.2346,38.5,0.0,-3.85,-11.844,C,1.0,0.0626,0.3,
1821,145298,8.28,53,0.0,0,0.5889,0.3034,26.5,0.0,-2.65,-15.569,C,1.0,0.0538,0.3,
1822,145393,21.65,95,0.0,0,0.4694,0.2882,47.5,0.0,-4.75,-21.102,C,1.0,0.1407,0.3,
1823,145450,15.34,57,0.0,0,0.434,0.2662,28.5,0.0,-2.85,-10.315,C,1.0,0.0842,0.3,
1824,145506,10.41,56,0.0,0,0.6162,0.297,28.0,0.0,-2.8,-14.786,C,1.0,0.1674,0.3,
1825,145582,23.8,76,0.0,0,0.3816,0.2209,38.0,0.0,-3.8,-10.402,C,1.0,0.0732,0.3,
1826,145652,17.17,70,0.0,0,0.4024,0.2678,35.0,0.0,-3.5,-14.334,C,1.0,0.0895,0.3,
1827,145684,6.96,32,0.0,0,0.5995,0.2806,16.0,0.0,-1.6,-7.438,C,1.0,0.1293,0.3,
1828,145747,13.61,63,0.0,0,0.4127,0.2977,31.5,0.0,-3.15,-14.735,C,1.0,0.0832,0.3,
1829,145795,10.33,48,0.0,0,0.4989,0.2847,24.0,0.0,-2.4,-11.268,C,1.0,0.1976,0.3,
1830,145847,11.0,52,0.0,0,0.4618,0.2833,26.0,0.0,-2.6,-12.403,C,1.0,0.1845,0.3,
1831,145906,15.97,59,0.0,0,0.4362,0.2607,29.5,0.0,-2.95,-10.578,C,1.0,0.0945,0.3,
1832,145973,18.23,67,0.0,0,0.4609,0.2603,33.5,0.0,-3.35,-11.924,C,1.0,0.0697,0.3,
1833,146052,16.51,79,0.0,0,0.3946,0.304,39.5,0.0,-3.95,-19.044,C,1.0,0.1048,0.3,
1834,146090,7.69,38,0.0,0,0.5003,0.2836,19.0,0.0,-1.9,-9.407,C,1.0,0.0748,0.3,
1835,146172,21.01,82,0.0,0,0.4558,0.2645,41.0,0.0,-4.1,-15.891,C,1.0,0.1795,0.3,
1836,146233,9.39,61,0.0,0,0.5178,0.3254,30.5,0.0,-3.05,-18.065,C,1.0,0.1736,0.3,
1837,146283,14.24,50,0.0,0,0.4852,0.2391,25.0,0.0,-2.5,-8.26,C,1.0,0.0574,0.3,
1838,146346,15.32,63,0.0,0,0.4367,0.2621,31.5,0.0,-3.15,-13.031,C,1.0,0.1324,0.3,
1839,146403,17.24,57,0.0,0,0.4391,0.2196,28.5,0.0,-2.85,-8.408,C,1.0,0.1905,0.3,
1840,146459,17.44,56,0.0,0,0.4343,0.2256,28.0,0.0,-2.8,-7.764,C,1.0,0.082,0.3,
1841,146554,30.5,95,0.0,0,0.3051,0.2118,47.5,0.0,-4.75,-12.254,C,1.0,0.0774,0.3,
1842,146654,1.76,100,0.0,0,0.571,0.275,50.0,0.0,-5.0,-23.24,C,1.0,0.0788,0.3,lost_target
1843,146706,8.28,52,0.0,0,0.5399,0.3092,26.0,0.0,-2.6,-15.116,C,1.0,0.1871,0.3,
1844,146773,15.81,67,0.0,0,0.5759,0.2721,33.5,0.0,-3.35,-14.34,C,1.0,0.1299,0.3,
1845,146842,16.82,69,0.0,0,0.4464,0.2752,34.5,0.0,-3.45,-14.226,C,1.0,0.067,0.3,
1846,146924,17.26,82,0.0,0,0.4465,0.2958,41.0,0.0,-4.1,-19.644,C,1.0,0.1636,0.3,
1847,146964,9.89,40,0.0,0,0.5583,0.2562,20.0,0.0,-2.0,-8.112,C,1.0,0.1541,0.3,
1848,147048,24.82,84,0.0,0,0.4029,0.2273,42.0,0.0,-4.2,-12.981,C,1.0,0.1197,0.3,
1849,147113,20.96,65,0.0,0,0.3701,0.2186,32.5,0.0,-3.25,-8.291,C,1.0,0.1386,0.3,
1850,147178,14.49,65,0.0,0,0.4901,0.2724,32.5,0.0,-3.25,-14.761,C,1.0,0.1985,0.3,
1851,147220,10.55,42,0.0,0,0.5688,0.2577,21.0,0.0,-2.1,-8.355,C,1.0,0.1689,0.3,
1852,147279,15.79,59,0.0,0,0.6857,0.2217,29.5,0.0,-2.95,-10.763,C,1.0,0.0676,0.3,
1853,147359,22.54,80,0.0,0,0.3491,0.2423,40.0,0.0,-4.0,-13.464,C,1.0,0.1195,0.3,
1854,147395,7.82,36,0.0,0,0.5982,0.2683,18.0,0.0,-1.8,-8.381,C,1.0,0.13,0.3,
1855,147462,17.62,67,0.0,0,0.5592,0.2491,33.5,0.0,-3.35,-12.532,C,1.0,0.1884,0.3,
1856,147562,10.87,100,0.0,0,0.2181,0.2435,50.0,0.0,-5.0,-14.134,C,1.0,0.1068,0.3,lost_target
1857,147633,14.17,71,0.0,0,0.5515,0.2893,35.5,0.0,-3.55,-17.776,C,1.0,0.1758,0.3,
1858,147697,15.04,64,0.0,0,0.5146,0.2782,32.0,0.0,-3.2,-13.761,C,1.0,0.0765,0.3,
1859,147762,16.4,65,0.0,0,0.5516,0.2599,32.5,0.0,-3.25,-12.85,C,1.0,0.1298,0.3,
1860,147814,12.74,52,0.0,0,0.6089,0.2408,26.0,0.0,-2.6,-10.66,C,1.0,0.0893,0.3,
1861,147857,11.83,43,0.0,0,0.5709,0.2443,21.5,0.0,-2.15,-7.521,C,1.0,0.1154,0.3,
1862,147915,14.81,58,0.0,0,0.6159,0.2473,29.0,0.0,-2.9,-11.295,C,1.0,0.1969,0.3,
1863,147955,11.88,40,0.0,0,0.5924,0.2307,20.0,0.0,-2.0,-6.122,C,1.0,0.1664,0.3,
1864,148010,10.61,55,0.0,0,0.5684,0.2914,27.5,0.0,-2.75,-14.137,C,1.0,0.1827,0.3,
1865,148076,16.59,66,0.0,0,0.4474,0.2605,33.0,0.0,-3.3,-13.112,C,1.0,0.0847,0.3,
1866,148134,15.63,58,0.0,0,0.4732,0.2615,29.0,0.0,-2.9,-10.472,C,1.0,0.1192,0.3,
1867,148196,10.76,62,0.0,0,0.4206,0.3123,31.0,0.0,-3.1,-17.142,C,1.0,0.1476,0.3,
1868,148248,11.36,52,0.0,0,0.4483,0.2835,26.0,0.0,-2.6,-12.037,C,1.0,0.1276,0.3,
1869,148311,18.68,63,0.0,0,0.364,0.2295,31.5,0.0,-3.15,-9.669,C,1.0,0.1943,0.3,
1870,148355,10.74,44,0.0,0,0.5974,0.2682,22.0,0.0,-2.2,-9.061,C,1.0,0.0521,0.3,
1871,148411,14.15,56,0.0,0,0.5444,0.2644,28.0,0.0,-2.8,-11.054,C,1.0,0.1761,0.3,
1872,148481,18.88,70,0.0,0,0.5335,0.2498,35.0,0.0,-3.5,-12.617,C,1.0,0.1483,0.3,
1873,148532,13.03,51,0.0,0,0.5814,0.2516,25.5,0.0,-2.55,-9.924,C,1.0,0.1328,0.3,
1874,148573,9.16,41,0.0,0,0.5526,0.2786,20.5,0.0,-2.05,-9.293,C,1.0,0.1616,0.3,
1875,148628,10.3,55,0.0,0,0.57,0.2987,27.5,0.0,-2.75,-14.449,C,1.0,0.1785,0.3,
1876,148728,5.19,100,0.0,0,0.2671,0.2771,50.0,0.0,-5.0,-19.809,C,1.0,0.1143,0.3,lost_target
1877,148791,20.21,63,0.0,0,0.4319,0.2179,31.5,0.0,-3.15,-8.143,C,1.0,0.1134,0.3,
1878,148853,15.44,62,0.0,0,0.5752,0.2758,31.0,0.0,-3.1,-12.462,C,1.0,0.1736,0.3,
1879,148936,25.95,83,0.0,0,0.366,0.2236,41.5,0.0,-4.15,-11.398,C,1.0,0.1339,0.3,
1880,148997,16.48,61,0.0,0,0.589,0.2466,30.5,0.0,-3.05,-10.968,C,1.0,0.1221,0.3,
1881,149051,7.69,54,0.0,0,0.5162,0.326,27.0,0.0,-2.7,-16.613,C,1.0,0.1028,0.3,
1882,149108,10.65,57,0.0,0,0.6426,0.2907,28.5,0.0,-2.85,-14.998,C,1.0,0.1761,0.3,
